"","RPI","W875RX1","DPCERA3M086SBEA","CMRMTSPLx","RETAILx","INDPRO","IPFPNSS","IPFINAL","IPCONGD","IPDCONGD","IPNCONGD","IPBUSEQ","IPMAT","IPDMAT","IPNMAT","IPMANSICS","IPB51222S","IPFUELS","CUMFNS","HWI","HWIURATIO","CLF16OV","CE16OV","UNRATE","UEMPMEAN","UEMPLT5","UEMP5TO14","UEMP15OV","UEMP15T26","UEMP27OV","CLAIMSx","PAYEMS","USGOOD","CES1021000001","USCONS","MANEMP","DMANEMP","NDMANEMP","SRVPRD","USTPU","USWTRADE","USTRADE","USFIRE","USGOVT","CES0600000007","AWOTMAN","AWHMAN","HOUST","HOUSTNE","HOUSTMW","HOUSTS","HOUSTW","PERMIT","PERMITNE","PERMITMW","PERMITS","PERMITW","ACOGNO","AMDMNOx","ANDENOx","AMDMUOx","BUSINVx","ISRATIOx","M1SL","M2SL","M2REAL","AMBSL","TOTRESNS","NONBORRES","BUSLOANS","REALLN","NONREVSL","CONSPI","S.P.500","S.P..indust","S.P.div.yield","S.P.PE.ratio","FEDFUNDS","CP3Mx","TB3MS","TB6MS","GS1","GS5","GS10","AAA","BAA","COMPAPFFx","TB3SMFFM","TB6SMFFM","T1YFFM","T5YFFM","T10YFFM","AAAFFM","BAAFFM","TWEXMMTH","EXSZUSx","EXJPUSx","EXUSUKx","EXCAUSx","WPSFD49207","WPSFD49502","WPSID61","WPSID62","OILPRICEx","PPICMM","CPIAUCSL","CPIAPPSL","CPITRNSL","CPIMEDSL","CUSR0000SAC","CUSR0000SAD","CUSR0000SAS","CPIULFSL","CUSR0000SA0L2","CUSR0000SA0L5","PCEPI","DDURRG3M086SBEA","DNDGRG3M086SBEA","DSERRG3M086SBEA","CES0600000008","CES2000000008","CES3000000008","UMCSENTx","MZMSL","DTCOLNVHFNM","DTCTHFNM","INVEST","VXOCLSx"
"400",0.0016578395314415,0.000813728811666081,0.00182090881504493,0.00401684615895981,-0.00300060603139052,0.00832906865972216,0.00862404070213518,0.00926819289562442,0.00954635757188793,0.0205958232055563,0.00570656594176189,0.011350020149743,0.00796268367271846,0.0114095056563568,0.0138793934942134,0.0101926406426482,-0.00878739700849795,0.00520183555457709,0.616799999999998,140,0.01461104,0.00311603754334655,0.00331500916134964,0,0.400000000000002,0.0403702599127538,-0.0528451064838142,0.00439009798843237,-0.0365180088053956,0.038565930393573,-0.0291405269990364,0.000479957182264457,-0.000677675148480716,-0.00224647077787843,0.00194952948131721,-0.00142712755386576,-0.00210431461989558,-0.000438756862614298,0.000777185583467954,9.03056848056139e-05,-0.000524490818865075,-7.79970361524107e-05,0,0.00139022586822612,40.3,0.1,40.7,7.16780918431644,4.91998092582813,5.79301360838414,6.26909628370626,5.71702770140622,6.98656645940643,4.81218435537242,5.57972982598622,6.09807428216624,5.51745289646471,0.0445810145915839,0.0468196012764661,0.0931070983945865,-0.00480588071529908,0.00385250041149732,-0.03,-0.00377273712741655,-0.00439835409527589,-0.00244888086139738,0.00266479509541551,0.0297210284130296,0.0268746817783715,0.00240636669343974,-0.00128518719020665,-6.44999723462547e-05,-0.000498218999999994,-0.0126843343736613,-0.0123598806355023,0.0478151790000001,0.00690849793050452,-0.0799999999999996,0.19,0.2,0.25,0.34,0.37,0.2,0.0600000000000005,0.0199999999999996,0.32,0.06,0.2,0.65,2.97,3.56,4.37,5.27,0.0252920271110382,0.0359505921339093,0.0396411151117393,-0.0308454885942757,0.0086726430844406,-0.00163867057477063,-0.00331675262599429,-0.00264278163767173,-0.0296304364535063,-0.0134233143403151,-0.0267079274307287,0.00143416408850428,0.00152380782230299,0.00481091184613014,-0.000584250233679917,0.00155883151039049,0.00254703050229743,0.00132666683901306,0.000713468020966168,0.000730669900205427,0.00146626322911381,-0.000111285073351119,-0.00249221863868421,0.00126615218159198,-0.000198010908456503,0.000836448853399396,0.0116698178276842,-0.00355553419600829,7.2,-0.00919408472352323,-0.0163131052962076,0.00166342390171792,-0.00356983862574545,16.2227
"401",0.00372055728657195,0.00274145642857171,0.000837931606064934,0.00664200688975392,0.00601652090456639,0.00754300902782568,0.00744668977607343,0.00743603014200733,0.00921133721309797,0.0186973877019119,0.0058859408071088,0.00968079029308111,0.00766538917819393,0.0063823541704271,0.00147511392866218,0.00531485396989417,0.0422789733309017,0.00620585159619047,0.225699999999989,-104,-0.00955876500000002,0.001855585883483,0.00238407349680436,0,0.299999999999997,-0.0345890175822063,0.00711493574188715,-0.0208670233519666,-0.0320883145515012,-0.0119285708652743,-0.0265424015573767,0.00144770536361705,0.000225942747068331,-0.0062847680878928,-0.00390286705302501,0.00154596296695964,0.000802165890803508,0.00262965819907102,0.00176093096779262,0.000541662918362107,-0.0021201902496859,0.00152763410143564,0.00153186304465436,0.00128157223713643,40.6,0.0999999999999996,40.9,7.00215595440362,4.81218435537242,5.46806014113513,6.16541785423142,5.57215403217776,6.96034772910131,4.77068462446567,5.49306144334055,6.05208916892442,5.59098698051086,0.00164712812428291,0.0363646685958834,0.0104035095787687,0.00193925377028314,0.00335098810173484,0,-0.00480191078059899,-0.00238104209548773,-0.00339753494098272,-0.00246764020783541,-0.128225613276023,-0.122596970100317,-0.00102081922243613,0.0059347140792374,-0.00449326412852979,-0.001173249,0.000122734023252136,-0.000680840554879936,-0.000371169000000116,0.0230653251137269,-0.25,-0.26,-0.29,-0.31,-0.33,-0.17,-0.0599999999999996,-0.0199999999999996,-0.0399999999999991,0.31,0.02,0.14,0.57,3.05,3.75,4.6,5.48,-0.00399188289228825,0.00660329921835323,0.00508105005200488,0.0188489662697182,-0.00453744161395367,-6.67478542659694e-07,0.000827472120032091,0.000876037653986472,0.0255758775853483,0.0719685918557706,-0.0118212805145994,-0.00144661277656777,-0.00686761878617492,0.000780495334256948,-0.000573324817964682,-0.00234527540811413,-0.00171006357222581,-1.10521491238913e-05,-8.24554830547441e-06,-8.65055644805324e-06,-0.000740409111186224,0.000293179557113277,0.00260876300377699,-0.00215570966692624,0.000809177218571655,0.000830135950768973,-0.00583570153397339,0.00175899346122677,1.2,-0.00290320061860871,0.037146874453228,-0.00584329407583795,0.000727999659150491,16.1885
"402",0.00533137414929641,0.00550368661892442,0.00515474221264345,-0.00873849515818037,0.00546742259453836,0.00328591167669146,0.00564300948276486,0.00607421795207319,0.00659557792083731,0.030355015306248,-0.00185188012045678,0.00836179113395197,0.000320087038420347,0.0101069870080241,-0.00466605504770712,0.0058778214476547,-0.0241677870553731,-0.00882675510825415,0.2654,94,-0.000537934999999989,0.00217221526263778,-0.000430741430893278,0.199999999999999,0.400000000000002,0.0360533610859282,-0.0117669391215811,0.0956005820134234,0.0563529365511322,0.125499220927258,-0.00203434522383361,0.00116954230819744,0.000135541148241103,-0.0048614582862454,0.000434404872166283,0.000237628469008655,0.000200440970804294,0.000291757843061902,0.00143425582095524,-0.000767442423057929,-0.00226129770030248,-0.000210300847820477,0.00168234344183205,0.000746826024256464,40.4,0.100000000000001,40.9,7.10167597161944,4.82028156560504,5.70044357339069,6.21660610108486,5.66988092298052,6.96224346426621,4.8283137373023,5.55295958492162,6.03787091992214,5.53733426701854,0.0227145993020805,0.0108034867267115,0.0242126993934821,0.00191199740009473,-0.00053604209643332,-0.01,-0.000372134189579931,0.000911030324116879,-0.00246325767050593,0.00113006881092481,0.0769137758066609,0.07047999258668,0.00126369319139652,-0.00670781185505831,0.0036544529521807,-0.000825064,0.0180005346763421,0.0126943514474105,-0.0539462819999996,0.0377031088811202,0.0899999999999999,-0.16,-0.12,-0.12,-0.109999999999999,-0.0899999999999999,-0.0900000000000007,-0.0500000000000007,-0.0800000000000001,0.06,-0.19,-0.07,0.37,2.87,3.57,4.46,5.31,-0.0123783908524127,-0.0190697117927368,-0.0209496123232045,0.0296704415207801,0.00980523254881252,0.00244332668065095,0.00329964888461909,0.00174517971137167,0.0119323371225342,-0.0339487793348598,-0.0089000051291066,-4.63146053419905e-06,0.0114425589396161,-0.00240282971559314,-0.00162283466959323,0.00155581304690688,-0.000851404204805561,-0.000671699237557277,-8.19839711052595e-06,-0.000739861352767157,-4.82327648843039e-06,-0.00139468638270301,-4.09174097768528e-05,0.00097555655098347,-0.00259683389089105,-0.00251431583788619,-0.000726480235365923,-0.000889976351882815,2,0.00229447139515759,-0.0529414403549282,0.000206786616088195,0.00459202440649698,14.728
"403",0.00416110415929971,0.00444148118071119,0.00269121975461051,0.0104866440418476,0.00280383313665666,0.000164550703902755,-0.00311054750516782,-0.00380622801390729,-0.00539747850712047,-0.0139869249642377,-0.00233610284128805,0.000981063699738272,0.00428766911206768,0.00259959444043245,0.010389026585357,0.00281174141000484,-0.0402479210581426,-0.00456227059124181,0.0172000000000025,-36,-0.012462956,0.00265026774712673,0.000371631042225928,0.2,0.399999999999999,0.0291296731822133,0.00750405522382902,0.087253314425789,0.0965547350365297,0.0803528332768906,0.00322908849617676,0.000598055876244175,-0.00171821348113532,-0.0114361645018537,-0.00457069029483215,-0.000534743484415401,-0.00130358504296169,0.000583260442315492,0.0011897956226008,0.000225779504695822,-0.0012693454811803,0.000599630116283834,0.00137436075691433,0.000479808085973588,40.3,-0.100000000000001,40.8,7.04315991598834,4.74493212836325,5.62040086571715,6.13556489108174,5.67675380226828,6.96318998587024,4.80402104473326,5.48893772615669,6.07993319509559,5.54517744447956,0.0109210898229737,-0.0240343593846326,-0.0370754240238025,-0.00508533036600411,0.00664156873452271,0,-0.00329436164432284,-0.00120760317399871,-0.00440792491087461,-0.00553291723505733,0.0458973040794612,0.0453457352177198,0.00168653135586538,-0.00333841894588538,-0.00272370466240801,-0.00101401599999999,-0.0158918638283003,-0.0180125773108664,0.0475764209999996,-0.00192639570335418,-0.0600000000000001,0.04,0.0300000000000002,0.02,-0.0200000000000005,-0.21,-0.13,-0.0599999999999987,-0.0800000000000001,0.16,-0.1,0.01,0.41,2.72,3.5,4.46,5.29,-0.0222431476813449,-0.0450739945736336,-0.0305567306294838,0.0248880389405303,-0.00258861987481057,0.000800108312090764,-1.69631428228456e-05,0.00172692660727769,-0.00930048822008089,0.0324309080555771,0.0141438482099181,0.000709419143553269,-0.00307020562397842,0.00157785364625251,0.000509591491333339,0.00154494586714993,-2.85819017964428e-06,-6.98946032962056e-06,0.000703338953557342,0.000724844517821843,0.00072379532180733,0.000475238355456042,-0.00410912379497841,0.00318864148728437,0.000270476497122196,0.0025003454746142,0.00795664233809479,-0.000882977751192282,1.2,-0.0037489715877026,0.0456207306863377,0.0088124601337416,-0.00119218442427815,14.7531
"404",-0.000790102633226653,-0.00134904367537025,0.0033362490235076,0.0133029831659606,0.00708001541464931,0.00894940697645641,0.0101995662184837,0.0114506728559292,0.0129898654342275,0.0252578826212062,0.00862230534513664,0.0105707648893727,0.00737347479126615,0.0105663614873017,0.000310630518346677,0.00893679807982295,0.0095712326153059,0.00404236580568629,0.507800000000003,-20,0.00353732300000004,0.000809269289600678,0.00247963286810737,-0.0999999999999996,-0.0999999999999979,-0.023002739354709,0.00815462770936648,-0.039071708821238,-0.0762150507994068,-0.0121667387598787,0.0557311935236662,0.000680428512298548,-0.00104140735227709,-0.00296198998849384,-0.00305877450632508,-0.000416109383326813,-0.00200883956666686,0.00189325040167532,0.00111919429701501,-0.0020338530434163,-0.00342549882302734,-0.00175317661988039,-0.000457910410199602,0.00292716885874889,40.3,0,40.8,7.03790596344718,4.81218435537242,5.59842195899838,6.15697898558556,5.61312810638807,6.99301512293296,4.85981240436167,5.52942908751142,6.08904487544685,5.58724865840025,-0.00382008629043895,-0.00198839624806268,-0.010538903571204,-0.00926869476584002,0.00565285347422595,-0.01,0.00550207909707012,0.00167854748285912,-0.00268722901853469,0.00550962343577677,-0.00724212998833762,-0.00694516148351387,-0.000945388165931149,0.0017796706111195,0.00574216069956712,-0.000115374000000001,0.0164702746607084,0.0107314881638345,-0.0436800429999997,0.0282717929900773,-0.51,-0.48,-0.45,-0.49,-0.57,-0.640000000000001,-0.42,-0.15,-0.210000000000001,0.19,-0.04,0.03,0.35,2.59,3.59,4.82,5.59,-0.0236300033974333,-0.0654652662226451,-0.00754839424318821,0.0331879483351425,-0.0030145727066607,-0.00487079620028741,-0.00411015786182833,-0.00435806019958829,-0.0128778401764915,-0.0941998578300622,0.00934401603553869,-8.15164920631162e-06,0.00073953717282027,-1.56476548713869e-05,0.000502263952761872,-0.00233249812386305,-2.84855040888488e-06,0.000650293512921785,-0.000721615031999079,-8.51230000620262e-06,-0.000734967754203453,0.00149804750101268,0.00361292204454067,-0.00233368705849646,0.00262389996617696,-0.0041691028259021,-0.0151873318312408,-3.07248215847267e-06,-3.80000000000001,0.00235628432168777,-0.00352309014688323,-0.00854377882357582,0.00257155344834104,13.3036
"405",0.00386712955389612,0.00381280473371248,0.00248171841077482,-0.0160356027510122,0.00324124238789558,-0.00489954788200198,-0.000492315487901962,-0.000560418441509114,0.000824890801702338,-0.00775384251626754,0.00387949610378513,-0.00364974785865746,-0.0104831268903514,-0.00378626869300458,-0.0140177936880006,-0.00416593282015398,0.0135575370251422,-0.0492612159157737,-0.536799999999999,68,0.008828805,0.000388838776791189,0.000951422785513856,-0.100000000000001,-0.100000000000001,-0.000581902838648674,0.00282087634164174,-0.00973176038614731,0.0106810094203338,-0.0243042699260503,-0.0837008114266293,0.00124013078602836,-0.00131462654078973,-0.00644790197901735,0.00240410999849239,-0.00214273041925317,-0.00150928237132497,-0.00306011167759479,0.00188940148373007,-0.000543060157257358,-0.00164841671613836,-0.000686523875867096,0.00213512358068435,0.00350132983693285,40.3,0,40.8,7.11151211649616,4.70953020131233,5.78382518232974,6.16961073249146,5.74300318780948,6.98007594056176,4.82028156560504,5.53733426701854,6.05208916892442,5.605802066296,-0.0253411745095438,-0.0179345632792014,-0.0383591481287553,-0.0102791367652877,0.00125724171949848,0.02,0.0013515558807633,0.00129539153716252,-0.000704006655021239,0.00307369757208598,0.000258878660670092,0.00211191115463238,-0.000445540910106068,0.00270616683006164,-0.000360116041647984,-0.000413039000000004,0.00691495948519893,0.00760708751992656,-0.01489465,0.014054452532783,0.0499999999999998,-0.0600000000000001,-0.0800000000000001,-0.0699999999999998,-0.13,-0.24,-0.25,-0.12,-0.19,0.08,-0.17,-0.09,0.17,2.3,3.29,4.65,5.35,-0.00947319046445561,-0.0289610937392105,0.00277098475010629,0.0133124651258687,-0.00142671334678685,0.00162140260197852,0,-0.00173686506790816,-0.00889773541986472,0.00894107373678255,0.00540864137499319,-0.000718080480697658,-0.00755060002713481,-0.00316018126933493,-0.000549583998580516,0.000769510215147484,-2.83895932184919e-06,-0.00066588565032788,-0.000715511689290516,-8.46284572819656e-06,0.000720146932644106,-0.00195199032828608,-0.000683494262262663,-0.000322129771258339,-0.00283460489846998,0.00416077639656631,0.0115753740971574,0.000869919547139109,-0.5,0.00248657858736134,-0.00633642860426775,0.0116337563899958,0.000430106106793282,14.4223
"406",-0.00382308110554597,-0.00496236228069868,0.00648317527241993,0.0138078355956885,0.00948998818484803,0.00231450246314413,-0.00169056860151073,-0.00296337361831878,-0.00557682774369095,-0.00389819818330661,-0.00616554475058351,0.00315075727419023,0.00739635470153033,-0.00133768394444234,0.0128368840333932,0.000439337412005081,-0.00594850443530692,0.0290199017613828,-0.1614,-91,-0.00911910100000002,-0.000871208935212309,-0.000892458783019023,0,0.100000000000001,-0.00233100338647674,0.0146804454042151,-0.0211782587097442,-0.0779974345800332,0.0181649354125408,0.0237817565624887,0.000293731586518575,-0.00113468751536772,-0.00949927983032417,0.000654664507832692,-0.00131171018092147,-0.00181415087046055,-0.000583941622434025,0.000655847130589748,4.52662788941183e-05,-0.00235960468140206,0.000195083125538176,0.00243457210938125,-0.00286381188514895,40.2,-0.0999999999999996,40.7,7.07834157955767,4.8283137373023,5.57972982598622,6.25766758788264,5.61312810638807,7.01571242048723,4.84418708645859,5.5683445037611,6.10255859461357,5.62762111369064,0.0267446384025245,0.00248836816880527,0.0338340208513888,-0.00695088959158063,0.00166540821935968,-0.02,0.00384109154202505,0.00193511028919957,0.00124203046520588,0.000265338169636919,0.020656172090427,0.0196420636448962,0.00527040152380742,0.00125543097540071,-0.00230173174673709,7.99820000000062e-05,0.00131514467611193,0.00544473329149664,0.00167876599999994,0.00432502018376013,-0.0799999999999996,-0.14,-0.22,-0.25,-0.29,-0.22,-0.17,-0.0300000000000002,-0.0300000000000011,0.02,-0.31,-0.26,-0.04,2.16,3.2,4.7,5.4,0.00836928873149656,-0.0144490978034152,-0.0292134554432106,-0.0511470611127207,0.0263565728918976,0.00161746662616569,0.00327600620590029,0.0026045440811302,0.0295372887164129,0.0445019425536857,-0.0431341334694944,-4.53981531567393e-06,0.00226272651392811,-0.000787711738249541,-2.20877896932592e-05,-5.35838198256755e-06,-2.82941659701663e-06,-0.000660679338110981,-0.000710971919502867,-0.00073174115831609,-0.00145453348159741,0.00029443520059047,-0.00163076966997,-0.00134642136780716,0.00131409032757634,-0.00499030086628771,-0.0108688106809547,-0.00349421476621892,-0.5,-0.00108692279469746,-0.00874973393557887,-0.00736393099317034,-0.00811288463755577,14.2585
"407",-0.00493085426076334,-0.00579661613566884,0.00336515726659137,0.00403926337093807,0.00720538372127066,0.00749861944776509,0.0088451357406516,0.0110539342908851,0.01461182757836,0.0221794076403423,0.0119315745686626,0.0037500600971172,0.00578830783710504,0.0130585056228401,-0.0034936631991016,0.00655317512290132,0.0486842644026115,0.0407476107042424,0.334199999999996,55,0.017747904,-0.00370331811363478,-0.000775233030045896,-0.3,0.799999999999997,-0.0212272121305723,-0.0915006513876566,0.000285347412408044,-0.0606694900161058,0.0385645929868552,-0.0987212667313937,0.00170560874712145,0.00040863584304951,0.00267558688043756,0.00348432408261168,-0.000596801163570859,-0.00151431052106688,0.000729873764246491,0.00203384057928169,0.000769213404140601,-3.93739541344473e-05,0.00137230920320874,0.00136684659445585,-5.31109753953984e-05,40.3,0.0999999999999996,40.8,7.12608727329912,4.85981240436167,5.7268477475872,6.25190388316589,5.66642668811243,7.03174125876313,4.75359019110636,5.53733426701854,6.18414889093748,5.62401750618734,-0.0208024203299892,0.0538696878214004,0.0167379685428823,0.00528295313879212,0.000484467159038715,0.01,0.00118630330872893,0.000572945575180839,-0.000289669158466843,-0.00177481554269399,0.00314108211469444,0.00685831960266281,-0.0045283670616536,0.000121518348181304,-0.003718246679556,-0.000355903000000005,-0.0143928932876198,-0.0209447818593285,0.0421213960000002,-0.0163979332471511,-0.12,0.0899999999999999,-0.0500000000000003,0.0800000000000001,0.12,0.22,0.17,0.0700000000000003,0.220000000000001,0.23,-0.24,-0.06,0.2,2.5,3.49,4.89,5.74,0.0247849384981071,0.0305155439259505,-0.011745202644236,-0.11076063436931,0.0184785223780758,0.00160572217378085,0.000803966814014956,-0.00173611154717612,-0.0206395532965482,-0.0353450618361375,-0.0176826653237008,0.00211487270304023,0.00302286171201427,0.00862412244409771,0.00101224462732485,-5.33366046528982e-06,0.00083505193273048,0.00325454352487409,0.0035203728930373,0.00143828945290281,0.00216318981085184,0.00190274200841944,0.00282325473934453,0.000195829984587448,0.00239488658252185,0.00498477296559097,0.0137705345977106,0.00261818242737544,-2.3,-0.00221792690094347,0.000791367276193,-0.00743882273551577,0.000963935862698939,17.4786
"408",0.00218215503301344,0.00447298920516026,0.00170440752242129,0.0017027094452029,0.00221293426919367,0.00428570138856266,0.00321382123113434,0.00390308273833995,0.00218789804043862,0.00894087942998745,-0.000220820293625579,0.00811680044997187,0.00564529411933989,0.00654706606471178,0.00493779366248859,0.00417521775839003,0.000356524432313599,-0.0160935817529237,0.1541,98,0.00483952600000004,0.00323628663500841,0.00208838663883348,0.100000000000001,-1,-0.0116890286400455,0.105626639939436,-0.0312978313081054,0.069247098004146,-0.0965872026906318,-0.0420303738666163,0.00120866960351584,0.000589957131767349,-0.000835352149486823,0.00130349790344297,0.000417798209545239,0.000605999412545799,0.000145910848729613,0.00136506264350267,-0.000271419525777361,-0.000571096619465195,-0.000444234890654371,0.00197104149931882,0.000690222756967174,40.3,0,40.9,7.10167597161944,4.72738781871234,5.58724865840025,6.25190388316589,5.75257263882563,7.01929665371504,4.89783979995091,5.56068163101553,6.10479323241498,5.62040086571715,0.0249477254112005,-0.040187017604298,-0.0494264376059501,-0.00860732515011442,0.00232242181462539,-0.01,-0.00388089494618615,-0.00316249470803598,-0.00203003694780435,-0.000234685890775133,-0.00157430918470558,-0.00382804752131061,0.00268334278078708,-0.00174612978142097,0.0105820344764327,0.000130735999999992,0.0247576511257268,0.0260577117064731,-0.0742345290000004,0.020254484381411,-0.0100000000000002,0.33,0.27,0.3,0.38,0.44,0.28,0.109999999999999,0.120000000000001,0.57,0.04,0.25,0.59,2.95,3.78,5.01,5.87,0.0420725648707769,0.0812329756243184,0.0221584514120003,-0.079357279052233,0.0175910931623138,-0.00483936738975288,-0.00570996523084588,-0.00173611154717612,-0.00292255444260192,-0.0542525533357563,-0.00664963393573625,-0.00142439943144623,-0.000758422096804878,-0.00395121674470555,-0.00054632364956575,-0.00153905174158364,0.000828760125599182,-0.00132242878496935,-0.00142479317219735,-0.000731644378605623,-0.000731644378605623,-0.00157234034042641,-0.000188462226538455,-0.000226719538361841,-0.00236369431048455,-0.00166526098434838,-0.0050826860754567,-3.04042164556151e-06,12,-0.000947045386674006,-0.00589849479918492,0.0120954676362608,0.00311607892077426,14.594
"409",0.0358040329052471,0.0401145747638818,0.00658159190320173,0.0154462938871038,0.0122172465941315,0.000843775545401826,0.00277598584998628,0.00232084797579013,-0.000176810181935494,0.0105860409787484,-0.00406106275984719,0.00881648440576255,-0.00161778604513252,-0.00390277971196396,-0.00600225934478438,-0.00114671625370644,0.0371564592799709,-0.0127910264273865,-0.259,3,0.000577150999999998,0.000879394597422589,0.00101734968185774,0,1.1,-0.0393533719369952,-0.0577421908939604,0.0721084134950534,0.126836433451099,0.0316231884305118,-0.0663344738203424,0.0019838102048908,0.0015413213079043,-0.0011706665773783,0.00519706669964926,0.000656187573877531,0.000302862048652486,0.00116652098384229,0.0020955845816566,0.000723621758318416,-0.00137985434864341,0.00070912317167604,0.00226946159892094,0.00196187660688985,40.3,0,40.9,7.11232744471091,5.04342511691925,5.62401750618734,6.27476202124194,5.57594910314632,7.06987412845857,4.85981240436167,5.63478960316925,6.16961073249146,5.66642668811243,-0.00449866386719222,0.0298346968959606,0.0759586317179455,-0.00236581116081602,0.00715764394254492,0,-0.00286784123363848,-0.00131374209196622,-0.00190950659930067,-0.00535843958012272,0.00505880826536442,0.00414227580153503,-0.000740723023328727,-0.000616699719360625,-0.00467933560136835,-0.00347454799999999,0.0298223573070233,0.0266724907853018,-0.0868058569999999,0.0225644318342497,-0.17,0.00999999999999979,0.0900000000000003,0.02,0.0299999999999998,0.04,-0.100000000000001,-0.119999999999999,-0.15,0.75,0.3,0.44,0.79,3.16,3.85,5.06,5.89,0.00297360508078892,-0.00505087008542038,0.00129799482488391,0.0157258423054641,0.00401591153526112,0.00161095457763416,0.0024453204256849,0.00173611154717612,-0.00885383288122377,0.0170175095195133,0.0385146241662691,-0.00141241841366835,-0.000755000207713685,-0.0031201103563312,-0.00104997576453325,0.000765988275618135,-0.00334448472284699,-0.00130711061465938,-0.00140990133653407,-0.000725372211584308,-0.0014429897522481,-0.00022434230601398,-0.00538713733913276,0.00179149936332479,-2.33240389313494e-05,-0.000829529087596814,-0.000723837387322845,-3.02984625788483e-06,5.7,-0.0046312290239845,0.00351733021626544,-0.00301653348861564,-0.000309525446402503,12.7813
